player_id,player_name,team,position,sub_position,lineup_position,age,squad_selections,games_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_eur,height_cm,nationality,preferred_foot,highest_market_value_in_eur,contract_expiration_date
356197,Alfonso Pedraza,Villarreal,Defender,Left-Back,Left-Back,29,3,12,455,0,2,0,0,2500000,184.0,Spain,left,22000000.0,2026-06-30 00:00:00
251897,Asier Villalibre,Alaves,Attack,Centre-Forward,Centre-Forward,27,22,0,0,0,0,0,0,2500000,182.0,Spain,left,4500000.0,2028-06-30 00:00:00
439022,Marcão,Sevilla,Defender,Centre-Back,Centre-Back,29,17,0,0,0,0,0,0,2500000,185.0,Brazil,left,15000000.0,2028-06-30 00:00:00
451801,Abdul Mumin,Rayo Vallecano,Defender,Centre-Back,Centre-Back,27,17,0,0,0,0,0,0,2500000,188.0,Ghana,right,3000000.0,2026-06-30 00:00:00
342226,Irvin Cardona,Espanyol,Attack,Centre-Forward,Centre-Forward,27,11,0,0,0,0,0,0,2500000,185.0,France,right,8000000.0,2025-06-30 00:00:00
74294,Nemanja Gudelj,Sevilla,Midfield,Defensive Midfield,Defensive Midfield,33,16,0,0,0,0,0,0,2500000,187.0,Serbia,right,7000000.0,2026-06-30 00:00:00
513031,Antonio Sánchez,Mallorca,Midfield,Central Midfield,Central Midfield,28,19,33,1387,0,0,3,0,2400000,179.0,Spain,right,2500000.0,2027-06-30 00:00:00
335225,Manu Morlanes,Mallorca,Midfield,Central Midfield,Central Midfield,26,15,23,1340,0,0,6,0,2400000,178.0,Spain,right,5000000.0,2028-06-30 00:00:00
413262,Dani Raba,Leganes,Attack,Second Striker,Right Winger,29,19,29,1890,8,5,6,0,2400000,185.0,Spain,left,5000000.0,2027-06-30 00:00:00
527698,Kike Pérez,Real Valladolid,Midfield,Central Midfield,Central Midfield,28,9,0,0,0,0,0,0,2200000,184.0,Spain,left,4500000.0,2027-06-30 00:00:00
672803,Bertuğ Yıldırım,Getafe,Attack,Centre-Forward,Centre-Forward,22,17,21,1013,1,0,7,0,2200000,191.0,Türkiye,right,5000000.0,2029-06-30 00:00:00
694509,Moussa Diarra,Alaves,Defender,Centre-Back,Centre-Back,24,20,0,0,0,0,0,0,2000000,185.0,Mali,left,2000000.0,2028-06-30 00:00:00
615350,Cenk Özkacar,Real Valladolid,Defender,Centre-Back,Centre-Back,24,11,11,756,0,0,1,0,2000000,190.0,Türkiye,left,5000000.0,2026-06-30 00:00:00
99343,Ander Herrera,Athletic Bilbao,Midfield,Central Midfield,Central Midfield,35,9,0,0,0,0,0,0,2000000,182.0,Spain,right,30000000.0,2025-06-30 00:00:00
181375,Sébastien Haller,Leganes,Attack,Centre-Forward,Centre-Forward,31,8,8,405,0,0,0,0,2000000,190.0,Cote d'Ivoire,right,45000000.0,2026-06-30 00:00:00
339079,Jiri Letacek,Getafe,Goalkeeper,Goalkeeper,Goalkeeper,26,18,0,0,0,0,0,0,2000000,196.0,Czech Republic,right,2000000.0,2028-06-30 00:00:00
290273,Álvaro Tejero,Espanyol,Defender,Right-Back,Right-Back,28,19,0,0,0,0,0,0,2000000,174.0,Spain,both,3000000.0,2024-06-30 00:00:00
112515,Marcos Alonso,Celta Vigo,Defender,Left-Back,Centre-Back,34,16,0,0,0,0,0,0,2000000,188.0,Spain,left,45000000.0,2025-06-30 00:00:00
495629,Hugo Guillamón,Valencia,Midfield,Defensive Midfield,Defensive Midfield,25,22,0,0,0,0,0,0,2000000,178.0,Spain,right,25000000.0,2027-06-30 00:00:00
422466,Javi Hernández,Leganes,Defender,Left-Back,Left-Back,27,21,31,2391,2,1,6,0,2000000,180.0,Spain,left,3000000.0,2026-06-30 00:00:00
412045,Pol Lozano,Espanyol,Midfield,Central Midfield,Central Midfield,25,16,0,0,0,0,0,0,2000000,176.0,Spain,right,2000000.0,2024-06-30 00:00:00
695454,Chiquinho,Mallorca,Attack,Left Winger,Left Winger,25,17,8,141,0,0,2,0,2000000,179.0,Portugal,right,3000000.0,2028-06-30 00:00:00
195736,Florian Grillitsch,Real Valladolid,Midfield,Defensive Midfield,Defensive Midfield,29,6,13,622,0,0,1,0,2000000,187.0,Austria,right,25000000.0,2027-06-30 00:00:00
92947,Sergi Gómez,Espanyol,Defender,Centre-Back,Centre-Back,33,19,0,0,0,0,0,0,2000000,185.0,Spain,right,10000000.0,2024-06-30 00:00:00
710677,Iker Muñoz,Osasuna,Midfield,Defensive Midfield,Defensive Midfield,22,19,23,598,0,1,2,0,2000000,180.0,Spain,right,5000000.0,2027-06-30 00:00:00
298583,Eray Cömert,Real Valladolid,Defender,Centre-Back,Centre-Back,27,13,25,1783,0,0,6,0,2000000,183.0,Switzerland,right,4000000.0,2026-06-30 00:00:00
195488,Paulo Gazzaniga,Girona,Goalkeeper,Goalkeeper,Goalkeeper,33,15,0,0,0,0,0,0,2000000,195.0,Argentina,right,4000000.0,2027-06-30 00:00:00
278837,Luis Rioja,Valencia,Attack,Left Winger,Left Winger,31,22,0,0,0,0,0,0,2000000,176.0,Spain,left,4000000.0,2027-06-30 00:00:00
1108203,Min-su Kim,Girona,Attack,Left Winger,Left Winger,19,2,3,20,0,0,0,0,2000000,177.0,"Korea, South",right,2000000.0,2026-06-30 00:00:00
480883,Miguel de la Fuente,Leganes,Attack,Centre-Forward,Centre-Forward,25,21,34,1719,1,3,3,0,2000000,182.0,Spain,right,2500000.0,2026-06-30 00:00:00
623521,Juanmi Latasa,Real Valladolid,Attack,Centre-Forward,Centre-Forward,24,15,28,1391,3,0,6,1,2000000,192.0,Spain,left,3000000.0,2029-06-30 00:00:00
466807,Adrià Altimira,Leganes,Defender,Right-Back,Right-Back,24,20,0,0,0,0,0,0,2000000,170.0,Spain,right,2000000.0,2025-06-30 00:00:00
434990,Álex Sola,Getafe,Attack,Right Winger,Right Winger,26,17,18,967,0,1,3,0,2000000,178.0,Spain,right,4000000.0,2026-06-30 00:00:00
288255,Donny van de Beek,Girona,Midfield,Central Midfield,Central Midfield,28,13,0,0,0,0,0,0,2000000,184.0,Netherlands,right,55000000.0,2028-06-30 00:00:00
205562,Thomas Lemar,Atletico Madrid,Midfield,Attacking Midfield,Attacking Midfield,29,14,5,80,0,0,0,0,2000000,171.0,France,left,70000000.0,2026-06-30 00:00:00
525578,Pathé Ciss,Rayo Vallecano,Midfield,Central Midfield,Central Midfield,31,20,0,0,0,0,0,0,2000000,186.0,Senegal,right,4000000.0,2027-06-30 00:00:00
165467,Stole Dimitrievski,Valencia,Goalkeeper,Goalkeeper,Goalkeeper,31,22,0,0,0,0,0,0,2000000,188.0,North Macedonia,right,4000000.0,2026-06-30 00:00:00
175449,Moi Gómez,Osasuna,Midfield,Attacking Midfield,Attacking Midfield,31,22,26,778,0,0,1,0,1800000,176.0,Spain,right,10000000.0,2027-06-30 00:00:00
397676,Dani Cárdenas,Rayo Vallecano,Goalkeeper,Goalkeeper,Goalkeeper,28,22,0,0,0,0,0,0,1800000,186.0,Spain,right,2000000.0,2027-06-30 00:00:00
262939,Johan Mojica,Mallorca,Defender,Left-Back,Left-Back,32,20,36,2753,1,2,5,0,1800000,185.0,Colombia,left,5000000.0,2027-06-30 00:00:00
213260,Rubén García,Osasuna,Attack,Right Winger,Right Winger,31,23,36,2433,5,5,2,0,1800000,172.0,Spain,left,10000000.0,2027-06-30 00:00:00
282810,Carles Pérez,Getafe,Attack,Right Winger,Right Winger,27,18,26,1340,3,0,2,0,1800000,173.0,Spain,left,10000000.0,2026-06-30 00:00:00
162029,Javier Manquillo,Celta Vigo,Defender,Right-Back,Right-Back,31,9,0,0,0,0,0,0,1800000,178.0,Spain,right,6000000.0,2025-06-30 00:00:00
245744,Takuma Asano,Mallorca,Attack,Right Winger,Right Winger,30,11,21,1059,2,1,0,0,1800000,173.0,Japan,right,4000000.0,2026-06-30 00:00:00
72047,Iago Aspas,Celta Vigo,Attack,Centre-Forward,Centre-Forward,37,17,30,1744,10,5,6,0,1800000,176.0,Spain,left,25000000.0,2026-06-30 00:00:00
61812,Yuri Berchiche,Athletic Bilbao,Defender,Left-Back,Left-Back,35,17,0,0,0,0,0,0,1800000,181.0,Spain,left,20000000.0,2025-06-30 00:00:00
284884,Óscar Rodríguez,Leganes,Midfield,Attacking Midfield,Attacking Midfield,27,21,29,1323,1,4,6,1,1800000,174.0,Spain,right,15000000.0,
229804,Aritz Elustondo,Real Sociedad,Defender,Centre-Back,Centre-Back,31,11,22,1456,0,0,3,1,1800000,180.0,Spain,right,20000000.0,2026-06-30 00:00:00
221150,Dakonam Djené,Getafe,Defender,Centre-Back,Centre-Back,33,15,30,2463,0,0,11,1,1600000,178.0,Togo,right,30000000.0,2026-06-30 00:00:00
216870,Nacho Vidal,Osasuna,Defender,Right-Back,Right-Back,30,12,5,120,0,0,0,0,1600000,180.0,Spain,right,5000000.0,2027-06-30 00:00:00
1061656,Iker Almena,Girona,Attack,Right Winger,Right Winger,21,1,2,46,0,1,0,0,1500000,177.0,Spain,left,1500000.0,2026-06-30 00:00:00
143559,Matija Nastasic,Leganes,Defender,Centre-Back,Centre-Back,32,18,0,0,0,0,0,0,1500000,188.0,Serbia,left,22000000.0,
278296,Antonio Raíllo,Mallorca,Defender,Centre-Back,Centre-Back,33,19,36,3209,2,0,7,1,1500000,187.0,Spain,right,4000000.0,2027-06-30 00:00:00
557147,José Gragera,Espanyol,Midfield,Central Midfield,Central Midfield,25,9,10,569,0,0,0,0,1500000,186.0,Spain,right,3000000.0,2026-06-30 00:00:00
658269,Víctor Meseguer,Real Valladolid,Midfield,Central Midfield,Central Midfield,26,9,0,0,0,0,0,0,1500000,184.0,Spain,right,3000000.0,2029-06-30 00:00:00
96718,Óscar de Marcos,Athletic Bilbao,Defender,Right-Back,Right-Back,36,18,26,1561,0,4,0,0,1500000,182.0,Spain,right,10000000.0,
710004,Peter Federico,Getafe,Attack,Right Winger,Right Winger,22,18,17,465,0,0,1,0,1500000,180.0,Dominican Republic,left,3000000.0,2026-06-30 00:00:00
852727,Diego García,Leganes,Attack,Centre-Forward,Centre-Forward,25,20,0,0,0,0,0,0,1500000,188.0,Spain,right,2000000.0,2028-06-30 00:00:00
709372,Carlos Romero,Espanyol,Defender,Left-Back,Left-Back,23,20,0,0,0,0,0,0,1500000,,Spain,left,2000000.0,2025-06-30 00:00:00
99353,Portu,Girona,Attack,Right Winger,Right Winger,33,12,27,767,1,2,4,0,1500000,167.0,Spain,right,20000000.0,2027-06-30 00:00:00
339820,Amath Ndiaye,Real Valladolid,Attack,Right Winger,Right Winger,28,13,0,0,0,0,0,0,1500000,173.0,Senegal,right,5000000.0,2027-06-30 00:00:00
320271,Toni Lato,Mallorca,Defender,Left-Back,Left-Back,27,14,0,0,0,0,0,0,1500000,171.0,Spain,left,8000000.0,2027-06-30 00:00:00
366948,Jailson,Celta Vigo,Midfield,Defensive Midfield,Defensive Midfield,29,9,0,0,0,0,0,0,1500000,187.0,Brazil,right,5500000.0,2025-06-30 00:00:00
377219,Selim Amallah,Real Valladolid,Midfield,Attacking Midfield,Attacking Midfield,28,12,0,0,0,0,0,0,1500000,185.0,Morocco,right,7000000.0,
126719,Juan Bernat,Villarreal,Defender,Left-Back,Left-Back,32,20,24,907,0,2,0,0,1500000,170.0,Spain,left,20000000.0,2026-06-30 00:00:00
286384,Eric Bailly,Villarreal,Defender,Centre-Back,Centre-Back,31,12,12,618,0,0,2,1,1500000,187.0,Cote d'Ivoire,right,35000000.0,2027-06-30 00:00:00
545647,Sergio Carreira,Celta Vigo,Defender,Right-Back,Right-Back,24,14,0,0,0,0,0,0,1500000,170.0,Spain,both,1500000.0,2025-06-30 00:00:00
388513,Mateu Morey,Mallorca,Defender,Right-Back,Right-Back,25,19,16,740,0,0,0,0,1500000,173.0,Spain,right,7000000.0,2027-06-30 00:00:00
165007,Denis Suárez,Villarreal,Midfield,Attacking Midfield,Attacking Midfield,31,13,0,0,0,0,0,0,1500000,176.0,Spain,right,18000000.0,2026-06-30 00:00:00
508639,Naci Ünüvar,Espanyol,Attack,Left Winger,Left Winger,22,9,0,0,0,0,0,0,1500000,168.0,Türkiye,right,6000000.0,2026-06-30 00:00:00
461843,Juan Berrocal,Getafe,Defender,Centre-Back,Centre-Back,26,15,18,971,0,0,8,0,1500000,187.0,Spain,both,2200000.0,2026-06-30 00:00:00
907813,Pablo Marín,Real Sociedad,Midfield,Attacking Midfield,Attacking Midfield,22,13,0,0,0,0,0,0,1500000,178.0,Spain,right,1500000.0,2027-06-30 00:00:00
718034,Abde Rebbach,Alaves,Attack,Left Winger,Left Winger,26,13,8,385,0,0,1,0,1500000,176.0,Algeria,right,1500000.0,2028-06-30 00:00:00
199369,Sandro Ramírez,Las Palmas,Attack,Centre-Forward,Right Winger,29,16,0,0,0,0,0,0,1500000,174.0,Spain,right,10000000.0,2026-06-30 00:00:00
298575,Kike Barja,Osasuna,Attack,Right Winger,Right Winger,28,17,15,307,0,1,3,0,1500000,179.0,Spain,right,4000000.0,2026-06-30 00:00:00
341110,Franco Cervi,Celta Vigo,Attack,Left Winger,Left Winger,31,15,0,0,0,0,0,0,1500000,166.0,Argentina,left,18000000.0,2026-06-30 00:00:00
282421,Javi Muñoz,Las Palmas,Midfield,Central Midfield,Central Midfield,30,18,35,2589,1,3,5,0,1500000,177.0,Spain,right,3000000.0,2028-06-30 00:00:00
511021,Manu Fuster,Las Palmas,Attack,Right Winger,Right Winger,27,19,0,0,0,0,0,0,1500000,169.0,Spain,right,2400000.0,2028-06-30 00:00:00
707572,Pau Víctor,FC Barcelona,Attack,Centre-Forward,Centre-Forward,23,20,0,0,0,0,0,0,1500000,184.0,Spain,right,1500000.0,2029-06-30 00:00:00
892929,Hugo Álvarez,Celta Vigo,Attack,Left Winger,Left Midfield,22,15,0,0,0,0,0,0,1500000,176.0,Spain,right,1500000.0,2025-06-30 00:00:00
167721,Chimy Ávila,Real Betis,Attack,Centre-Forward,Centre-Forward,31,14,19,670,2,0,5,1,1500000,172.0,Argentina,right,15000000.0,2027-06-30 00:00:00
766723,Manu Bueno,Sevilla,Midfield,Central Midfield,Central Midfield,20,11,9,134,1,0,0,0,1500000,178.0,Spain,left,1500000.0,2027-06-30 00:00:00
710679,Iker Benito,Osasuna,Attack,Right Winger,Right Winger,22,11,2,35,0,0,0,0,1500000,176.0,Spain,right,1500000.0,2027-06-30 00:00:00
268670,Gerard Gumbau,Rayo Vallecano,Midfield,Defensive Midfield,Defensive Midfield,30,21,0,0,0,0,0,0,1400000,188.0,Spain,left,3500000.0,2026-06-30 00:00:00
538996,Tanguy Nianzou,Sevilla,Defender,Centre-Back,Centre-Back,23,3,0,0,0,0,0,0,1400000,191.0,France,right,12000000.0,2027-06-30 00:00:00
443222,Marc Cardona,Las Palmas,Attack,Centre-Forward,Centre-Forward,29,16,0,0,0,0,0,0,1400000,182.0,Spain,right,1500000.0,2026-06-30 00:00:00
127048,Cédric Bakambu,Real Betis,Attack,Centre-Forward,Centre-Forward,34,16,25,696,2,2,3,0,1400000,182.0,DR Congo,right,25000000.0,2026-06-30 00:00:00
76467,Kiko Femenía,Villarreal,Defender,Right-Back,Right-Back,34,15,0,0,0,0,0,0,1400000,174.0,Spain,right,6000000.0,2025-06-30 00:00:00
668183,Nico Serrano,Athletic Bilbao,Attack,Left Winger,Left Winger,22,12,0,0,0,0,0,0,1400000,176.0,Spain,left,2500000.0,2026-06-30 00:00:00
35047,Axel Witsel,Atletico Madrid,Midfield,Defensive Midfield,Defensive Midfield,36,21,0,0,0,0,0,0,1400000,186.0,Belgium,right,40000000.0,2026-06-30 00:00:00
12282,Daley Blind,Girona,Defender,Centre-Back,Centre-Back,35,15,0,0,0,0,0,0,1400000,180.0,Netherlands,left,25000000.0,2026-06-30 00:00:00
146227,Jasper Cillessen,Las Palmas,Goalkeeper,Goalkeeper,Goalkeeper,36,15,0,0,0,0,0,0,1300000,187.0,Netherlands,right,20000000.0,2026-06-30 00:00:00
225593,Pere Milla,Espanyol,Attack,Left Winger,Left Winger,32,19,20,443,3,0,3,0,1200000,180.0,Spain,left,3000000.0,2027-06-30 00:00:00
170472,Dimitri Foulquier,Valencia,Defender,Right-Back,Right-Back,32,17,32,2297,0,1,6,0,1200000,183.0,Guadeloupe,right,4000000.0,2027-06-30 00:00:00
603940,Marvin Park,Las Palmas,Defender,Right-Back,Right-Back,24,11,23,1029,0,0,4,0,1200000,177.0,Spain,right,2000000.0,2028-06-30 00:00:00
625660,Jon Ander Olasagasti,Real Sociedad,Midfield,Central Midfield,Central Midfield,24,16,0,0,0,0,0,0,1200000,176.0,Spain,left,2000000.0,2025-06-30 00:00:00
422460,Dani Gómez,Valencia,Attack,Centre-Forward,Centre-Forward,26,13,0,0,0,0,0,0,1200000,178.0,Spain,right,2500000.0,2025-06-30 00:00:00
166683,Mamadou Sylla,Real Valladolid,Attack,Centre-Forward,Centre-Forward,31,15,0,0,0,0,0,0,1200000,180.0,Senegal,right,3000000.0,
358115,Luis Pérez,Real Valladolid,Defender,Right-Back,Right-Back,30,13,30,2558,0,0,2,0,1200000,173.0,Spain,right,2000000.0,2027-06-30 00:00:00
581781,Enzo Loiodice,Las Palmas,Midfield,Central Midfield,Central Midfield,24,17,17,677,0,0,3,0,1200000,177.0,France,left,5500000.0,2026-06-30 00:00:00
534379,Pejiño,Las Palmas,Attack,Left Winger,Right Winger,28,6,0,0,0,0,0,0,1200000,178.0,Spain,left,1800000.0,2026-06-30 00:00:00
560483,Randy Nteka,Rayo Vallecano,Midfield,Attacking Midfield,Attacking Midfield,27,19,24,1137,3,0,6,0,1200000,189.0,Angola,left,4000000.0,2028-06-30 00:00:00
510396,Alex Suárez,Las Palmas,Defender,Centre-Back,Centre-Back,32,17,0,0,0,0,0,0,1200000,180.0,Spain,right,1200000.0,2026-06-30 00:00:00
249513,Diego Rico,Getafe,Defender,Left-Back,Left-Back,32,16,32,2730,0,3,9,1,1200000,183.0,Spain,left,10000000.0,2026-06-30 00:00:00
126737,Juanmi,Real Betis,Attack,Left Winger,Left Winger,32,19,24,935,0,0,4,0,1200000,172.0,Spain,right,15000000.0,2027-06-30 00:00:00
297194,Iván Villar,Celta Vigo,Goalkeeper,Goalkeeper,Goalkeeper,27,18,0,0,0,0,0,0,1200000,186.0,Spain,right,2500000.0,2027-06-30 00:00:00
177847,Adnan Januzaj,Las Palmas,Attack,Right Winger,Right Winger,30,11,18,592,2,1,5,0,1200000,186.0,Belgium,left,15000000.0,2026-06-30 00:00:00
57500,César Azpilicueta,Atletico Madrid,Defender,Centre-Back,Centre-Back,35,15,14,877,1,0,0,0,1200000,178.0,Spain,right,40000000.0,2026-06-30 00:00:00
388125,Stanko Juric,Real Valladolid,Midfield,Defensive Midfield,Defensive Midfield,28,13,0,0,0,0,0,0,1200000,188.0,Croatia,right,2200000.0,2027-06-30 00:00:00
169497,Juan Cruz,Osasuna,Defender,Left-Back,Left-Back,32,24,25,1497,0,0,4,0,1200000,182.0,Spain,left,2500000.0,2026-06-30 00:00:00
85295,Iván Balliu,Rayo Vallecano,Defender,Right-Back,Right-Back,33,22,0,0,0,0,0,0,1200000,172.0,Albania,right,4000000.0,2027-06-30 00:00:00
204072,Henrique Silva,Real Valladolid,Defender,Left-Back,Left-Back,31,3,0,0,0,0,0,0,1000000,173.0,Brazil,left,1500000.0,
935230,Gonzalo García,Real Madrid,Attack,Right Winger,Centre-Forward,21,3,0,0,0,0,0,0,1000000,182.0,Spain,,1000000.0,2027-06-30 00:00:00
1305792,Álvaro García Pascual,Sevilla,Attack,Centre-Forward,Centre-Forward,22,4,0,0,0,0,0,0,1000000,190.0,Spain,right,1000000.0,2028-06-30 00:00:00
569866,Roberto López,Leganes,Midfield,Attacking Midfield,Attacking Midfield,25,22,13,389,0,1,0,0,1000000,179.0,Spain,left,8000000.0,2027-06-30 00:00:00
30321,Óscar Trejo,Rayo Vallecano,Midfield,Attacking Midfield,Attacking Midfield,37,22,0,0,0,0,0,0,1000000,180.0,Argentina,right,4000000.0,2025-06-30 00:00:00
668276,Hugo Novoa,Alaves,Defender,Right-Back,Right-Back,22,12,0,0,0,0,0,0,1000000,182.0,Spain,right,5000000.0,2026-06-30 00:00:00
882710,Ramón Martínez,Sevilla,Defender,Centre-Back,Centre-Back,22,12,5,258,1,0,0,0,1000000,185.0,Spain,right,1000000.0,2029-06-30 00:00:00
340339,Jorge Sáenz,Leganes,Defender,Centre-Back,Centre-Back,28,20,0,0,0,0,0,0,1000000,188.0,Spain,right,3000000.0,2023-06-30 00:00:00
709955,Ander Astralaga,FC Barcelona,Goalkeeper,Goalkeeper,Goalkeeper,21,9,0,0,0,0,0,0,1000000,190.0,Spain,right,1000000.0,2026-06-30 00:00:00
99922,Marc Bartra,Real Betis,Defender,Centre-Back,Centre-Back,34,15,0,0,0,0,0,0,1000000,184.0,Spain,right,22000000.0,2025-06-30 00:00:00
282700,Enric Franquesa,Leganes,Defender,Left-Back,Left-Back,28,9,0,0,0,0,0,0,1000000,174.0,Spain,left,1000000.0,2023-06-30 00:00:00
251896,Jesús Vallejo,Real Madrid,Defender,Centre-Back,Centre-Back,28,15,0,0,0,0,0,0,1000000,184.0,Spain,right,15000000.0,2025-06-30 00:00:00
331496,Valery Fernández,Mallorca,Attack,Right Winger,Right Winger,25,16,18,295,2,0,1,0,1000000,182.0,Spain,right,5000000.0,2028-06-30 00:00:00
631693,Jesús Owono,Alaves,Goalkeeper,Goalkeeper,Goalkeeper,24,18,0,0,0,0,0,0,1000000,181.0,Equatorial Guinea,both,1000000.0,2026-06-30 00:00:00
895458,Adrián Pica,Alaves,Defender,Centre-Back,Centre-Back,23,21,9,496,0,0,1,0,1000000,190.0,Spain,right,1500000.0,2026-06-30 00:00:00
941883,Martín Tejón,Valencia,Midfield,Attacking Midfield,Attacking Midfield,21,6,0,0,0,0,0,0,1000000,165.0,Spain,right,1000000.0,2027-06-30 00:00:00
891923,Dawda Camara,Girona,Attack,Centre-Forward,Centre-Forward,22,2,0,0,0,0,0,0,1000000,188.0,Mauritania,right,1000000.0,2026-06-30 00:00:00
431190,Carlos Protesoni,Alaves,Midfield,Defensive Midfield,Defensive Midfield,27,16,17,424,1,1,1,0,1000000,185.0,Uruguay,right,2000000.0,2026-06-30 00:00:00
1146029,Juanma Herzog,Las Palmas,Defender,Centre-Back,Centre-Back,21,19,0,0,0,0,0,0,1000000,186.0,Spain,right,1000000.0,2025-06-30 00:00:00
243760,Álex Muñoz,Las Palmas,Defender,Left-Back,Left-Back,30,19,21,1420,3,0,3,0,1000000,187.0,Spain,left,1200000.0,2028-06-30 00:00:00
271455,Mihailo Ristic,Celta Vigo,Defender,Left-Back,Left-Back,29,13,0,0,0,0,0,0,1000000,180.0,Serbia,left,3500000.0,2026-06-30 00:00:00
566574,Kirian Rodríguez,Las Palmas,Midfield,Attacking Midfield,Central Midfield,29,11,21,1770,0,3,2,0,1000000,178.0,Spain,right,12000000.0,2028-06-30 00:00:00
1034853,Nobel Mendy,Real Betis,Defender,Centre-Back,Centre-Back,20,8,0,0,0,0,0,0,1000000,187.0,Senegal,left,1000000.0,2027-06-30 00:00:00
311044,Alfonso Espino,Rayo Vallecano,Defender,Left-Back,Left-Back,33,16,16,833,0,1,4,0,1000000,172.0,Uruguay,left,6000000.0,2026-06-30 00:00:00
1296876,Marc Domènech,Mallorca,Attack,Centre-Forward,Centre-Forward,18,11,10,298,0,0,0,0,1000000,182.0,Spain,left,1000000.0,2026-06-30 00:00:00
1038512,Asier Osambela,Osasuna,Midfield,Central Midfield,Central Midfield,20,2,0,0,0,0,0,0,1000000,186.0,Spain,right,1000000.0,2029-06-30 00:00:00
93936,Kike García,Alaves,Attack,Centre-Forward,Centre-Forward,35,21,0,0,0,0,0,0,1000000,186.0,Spain,right,3000000.0,2025-06-30 00:00:00
251892,Juan Soriano,Leganes,Goalkeeper,Goalkeeper,Goalkeeper,27,22,6,540,0,0,1,0,1000000,185.0,Spain,right,2500000.0,2027-06-30 00:00:00
288318,Adrián Embarba,Rayo Vallecano,Attack,Right Winger,Right Winger,33,22,35,1607,1,1,4,0,1000000,173.0,Spain,right,8000000.0,2028-06-30 00:00:00
177452,Abdón Prats,Mallorca,Attack,Centre-Forward,Centre-Forward,32,17,24,438,2,0,4,0,900000,181.0,Spain,left,2000000.0,2028-06-30 00:00:00
73517,Ørjan Nyland,Sevilla,Goalkeeper,Goalkeeper,Goalkeeper,34,16,30,2674,0,0,2,0,900000,192.0,Norway,right,3000000.0,2026-06-30 00:00:00
227961,Jaime Mata,Las Palmas,Attack,Centre-Forward,Centre-Forward,36,18,0,0,0,0,0,0,900000,186.0,Spain,right,10000000.0,2025-06-30 00:00:00
59323,Cristhian Stuani,Girona,Attack,Centre-Forward,Centre-Forward,38,15,0,0,0,0,0,0,900000,184.0,Uruguay,right,10000000.0,2026-06-30 00:00:00
94308,Marko Dmitrovic,Leganes,Goalkeeper,Goalkeeper,Goalkeeper,33,22,0,0,0,0,0,0,900000,189.0,Serbia,left,12000000.0,2025-06-30 00:00:00
625655,Jon Magunazelaia,Real Sociedad,Midfield,Attacking Midfield,Attacking Midfield,23,11,2,6,0,0,0,0,900000,180.0,Spain,right,1000000.0,2028-06-30 00:00:00
392881,Antonio Candela,Real Valladolid,Defender,Right-Back,Right-Back,25,6,0,0,0,0,0,0,900000,185.0,Italy,right,2300000.0,2026-06-30 00:00:00
646698,Gabriel Misehouy,Girona,Midfield,Attacking Midfield,Attacking Midfield,19,10,9,250,1,0,0,0,900000,173.0,Netherlands,right,1000000.0,2026-06-30 00:00:00
941869,Yellu Santiago,Getafe,Midfield,Central Midfield,Central Midfield,21,16,19,364,0,0,4,0,900000,192.0,Spain,right,1000000.0,2026-06-30 00:00:00
364603,José Manuel Arnáiz,Osasuna,Midfield,Attacking Midfield,Attacking Midfield,30,20,15,121,0,0,0,0,900000,173.0,Spain,right,10000000.0,2027-06-30 00:00:00
369267,Maximiliano Caufriez,Valencia,Defender,Centre-Back,Centre-Back,28,8,1,90,0,0,0,0,900000,189.0,Belgium,right,3000000.0,2026-06-30 00:00:00
471474,Javi Martínez,Osasuna,Midfield,Attacking Midfield,Attacking Midfield,25,9,1,5,0,0,0,0,800000,181.0,Spain,right,2500000.0,2027-06-30 00:00:00
256429,Sergi Guardiola,Rayo Vallecano,Attack,Centre-Forward,Centre-Forward,34,19,0,0,0,0,0,0,800000,185.0,Spain,left,7500000.0,
257376,Domingos Duarte,Getafe,Defender,Centre-Back,Centre-Back,30,17,22,1861,1,0,5,1,800000,192.0,Portugal,right,12000000.0,2026-06-30 00:00:00
481084,Marcos André,Real Valladolid,Attack,Centre-Forward,Centre-Forward,28,14,0,0,0,0,0,0,800000,185.0,Brazil,right,8500000.0,2029-06-30 00:00:00
280730,Álvaro Odriozola,Real Sociedad,Defender,Right-Back,Right-Back,29,8,0,0,0,0,0,0,800000,176.0,Spain,right,30000000.0,2029-06-30 00:00:00
15452,Raúl Albiol,Villarreal,Defender,Centre-Back,Centre-Back,39,15,15,1189,0,0,4,0,800000,190.0,Spain,right,18000000.0,2026-06-30 00:00:00
938729,Mikel Jauregizar,Athletic Bilbao,Midfield,Central Midfield,Central Midfield,21,16,0,0,0,0,0,0,800000,177.0,Spain,right,800000.0,2027-06-30 00:00:00
142031,Omar Mascarell,Mallorca,Midfield,Defensive Midfield,Defensive Midfield,32,20,32,1990,1,0,5,1,800000,181.0,Equatorial Guinea,right,14000000.0,2026-06-30 00:00:00
327126,Anuar,Real Valladolid,Attack,Right Winger,Right Winger,30,13,0,0,0,0,0,0,800000,173.0,Morocco,right,1500000.0,2027-06-30 00:00:00
611075,Iván Gil,Las Palmas,Midfield,Attacking Midfield,Attacking Midfield,25,7,0,0,0,0,0,0,800000,168.0,Spain,right,1000000.0,2027-06-30 00:00:00
